# x	y	u	v	s2n	mask
935.5000	471.5000	 -2.3989	 -0.0995	     nan	  0.0000
938.5000	471.5000	 -2.2790	 -0.0945	     nan	  0.0000
941.5000	471.5000	 -2.1549	 -0.0545	     nan	  0.0000
944.5000	471.5000	 -2.1288	 -0.0672	     nan	  0.0000
947.5000	471.5000	 -2.1698	 -0.1019	     nan	  0.0000
950.5000	471.5000	 -2.2047	 -0.0827	     nan	  0.0000
953.5000	471.5000	 -2.2361	 -0.0368	     nan	  0.0000
956.5000	471.5000	 -2.2617	 -0.0104	     nan	  0.0000
959.5000	471.5000	 -2.2648	 -0.0107	     nan	  0.0000
962.5000	471.5000	 -2.2682	 -0.0176	     nan	  0.0000
965.5000	471.5000	 -2.3151	  0.0295	     nan	  0.0000
968.5000	471.5000	 -2.3879	  0.1525	     nan	  0.0000
971.5000	471.5000	 -2.2099	  0.1141	     nan	  0.0000
974.5000	471.5000	 -2.1238	  0.0701	     nan	  0.0000
977.5000	471.5000	 -2.1410	 -0.0154	     nan	  0.0000
980.5000	471.5000	 -2.1112	 -0.0313	     nan	  0.0000
983.5000	471.5000	 -2.1214	  0.0015	     nan	  0.0000
986.5000	471.5000	 -2.0822	  0.0153	     nan	  0.0000
989.5000	471.5000	 -2.1007	  0.0061	     nan	  0.0000
992.5000	471.5000	 -2.2627	  0.0101	     nan	  0.0000
995.5000	471.5000	 -2.2820	  0.0115	     nan	  0.0000
998.5000	471.5000	 -2.2560	 -0.0098	     nan	  0.0000
1001.5000	471.5000	 -2.1955	 -0.0085	     nan	  0.0000
1004.5000	471.5000	 -2.1813	 -0.0043	     nan	  0.0000
1007.5000	471.5000	 -2.1841	 -0.0083	     nan	  0.0000
1010.5000	471.5000	 -2.1661	 -0.0385	     nan	  0.0000
1013.5000	471.5000	 -2.1084	 -0.0575	     nan	  0.0000
1016.5000	471.5000	 -2.0760	  0.0319	     nan	  0.0000
1019.5000	471.5000	 -2.0958	  0.1057	     nan	  0.0000
  2.5000	474.5000	 -2.4502	 -0.2685	     nan	  0.0000
  5.5000	474.5000	 -2.3593	 -0.2599	     nan	  0.0000
  8.5000	474.5000	 -2.1321	 -0.2245	     nan	  0.0000
 11.5000	474.5000	 -2.3320	 -0.0311	     nan	  0.0000
 14.5000	474.5000	 -2.5104	  0.1163	     nan	  0.0000
 17.5000	474.5000	 -2.4087	  0.2651	     nan	  0.0000
 20.5000	474.5000	 -2.1968	  0.5465	     nan	  0.0000
 23.5000	474.5000	 -2.4349	  0.4006	     nan	  0.0000
 26.5000	474.5000	 -3.0173	 -0.1194	     nan	  0.0000
 29.5000	474.5000	 -2.7422	 -0.3570	     nan	  0.0000
 32.5000	474.5000	 -2.5012	 -0.2016	     nan	  0.0000
 35.5000	474.5000	 -2.4045	  0.0102	     nan	  0.0000
 38.5000	474.5000	 -2.5233	  0.1073	     nan	  0.0000
 41.5000	474.5000	 -2.5286	  0.1383	     nan	  0.0000
 44.5000	474.5000	 -2.4782	  0.1806	     nan	  0.0000
 47.5000	474.5000	 -2.4534	  0.1023	     nan	  0.0000
 50.5000	474.5000	 -2.3919	 -0.0394	     nan	  0.0000
 53.5000	474.5000	 -2.2855	 -0.1355	     nan	  0.0000
 56.5000	474.5000	 -2.2166	 -0.0896	     nan	  0.0000
 59.5000	474.5000	 -2.4276	 -0.0640	     nan	  0.0000
 62.5000	474.5000	 -2.5032	 -0.0429	     nan	  0.0000
 65.5000	474.5000	 -2.5373	  0.0042	     nan	  0.0000
 68.5000	474.5000	 -2.5110	  0.1225	     nan	  0.0000
 71.5000	474.5000	 -2.5890	  0.1667	     nan	  0.0000
 74.5000	474.5000	 -2.7315	  0.1274	     nan	  0.0000
 77.5000	474.5000	 -2.7368	  0.0890	     nan	  0.0000
 80.5000	474.5000	 -2.7497	  0.0769	     nan	  0.0000
 83.5000	474.5000	 -2.7482	  0.0850	     nan	  0.0000
 86.5000	474.5000	 -2.7677	  0.1068	     nan	  0.0000
 89.5000	474.5000	 -2.7822	  0.1284	     nan	  0.0000
 92.5000	474.5000	 -2.7928	  0.1727	     nan	  0.0000
 95.5000	474.5000	 -2.7102	  0.1664	     nan	  0.0000
 98.5000	474.5000	 -2.5971	  0.0848	     nan	  0.0000
101.5000	474.5000	 -2.5099	 -0.0068	     nan	  0.0000
104.5000	474.5000	 -2.4814	 -0.0155	     nan	  0.0000
107.5000	474.5000	 -2.6183	  0.0366	     nan	  0.0000
110.5000	474.5000	 -2.6880	  0.0728	     nan	  0.0000
113.5000	474.5000	 -2.6299	  0.0973	     nan	  0.0000
116.5000	474.5000	 -2.5622	  0.1172	     nan	  0.0000
119.5000	474.5000	 -2.6598	  0.0844	     nan	  0.0000
122.5000	474.5000	 -2.8259	 -0.0097	     nan	  0.0000
125.5000	474.5000	 -2.7678	 -0.0504	     nan	  0.0000
128.5000	474.5000	 -2.7047	 -0.0584	     nan	  0.0000
131.5000	474.5000	 -2.6961	 -0.0211	     nan	  0.0000
134.5000	474.5000	 -2.6590	 -0.0311	     nan	  0.0000
137.5000	474.5000	 -2.6347	 -0.0468	     nan	  0.0000
140.5000	474.5000	 -2.6115	 -0.0497	     nan	  0.0000
143.5000	474.5000	 -2.6423	 -0.0200	     nan	  0.0000
146.5000	474.5000	 -2.6564	 -0.0790	     nan	  0.0000
149.5000	474.5000	 -2.6878	 -0.0682	     nan	  0.0000
152.5000	474.5000	 -2.7090	 -0.0429	     nan	  0.0000
155.5000	474.5000	 -2.6534	 -0.0571	     nan	  0.0000
158.5000	474.5000	 -2.5832	 -0.0445	     nan	  0.0000
161.5000	474.5000	 -2.5909	 -0.0434	     nan	  0.0000
164.5000	474.5000	 -2.5296	  0.0250	     nan	  0.0000
167.5000	474.5000	 -2.4347	  0.0208	     nan	  0.0000
170.5000	474.5000	 -2.2866	 -0.1609	     nan	  0.0000
173.5000	474.5000	 -2.0900	 -0.2470	     nan	  0.0000
176.5000	474.5000	 -2.0748	 -0.2132	     nan	  0.0000
179.5000	474.5000	 -2.0316	 -0.1577	     nan	  0.0000
182.5000	474.5000	 -2.0150	 -0.1191	     nan	  0.0000
185.5000	474.5000	 -1.8023	 -0.2089	     nan	  0.0000
188.5000	474.5000	 -1.3611	 -0.1220	     nan	  0.0000
191.5000	474.5000	 -1.2600	 -0.0354	     nan	  0.0000
194.5000	474.5000	 -1.5213	  0.0038	     nan	  0.0000
197.5000	474.5000	 -1.7367	 -0.0239	     nan	  0.0000
200.5000	474.5000	 -1.7670	 -0.0803	     nan	  0.0000
203.5000	474.5000	 -1.7533	 -0.2348	     nan	  0.0000
206.5000	474.5000	 -1.6970	 -0.2379	     nan	  0.0000
209.5000	474.5000	 -1.5974	 -0.0675	     nan	  0.0000
212.5000	474.5000	 -1.6326	  0.0620	     nan	  0.0000
215.5000	474.5000	 -1.5876	 -0.0608	     nan	  0.0000
218.5000	474.5000	 -1.5137	 -0.0442	     nan	  0.0000
221.5000	474.5000	 -1.5968	  0.0932	     nan	  0.0000
224.5000	474.5000	 -1.8988	  0.3080	     nan	  0.0000
227.5000	474.5000	 -1.8066	  0.2102	     nan	  0.0000
230.5000	474.5000	 -1.5266	 -0.1733	     nan	  0.0000
233.5000	474.5000	 -1.6358	 -0.3615	     nan	  0.0000
236.5000	474.5000	 -1.8173	 -0.2228	     nan	  0.0000
239.5000	474.5000	 -1.8376	 -0.1721	     nan	  0.0000
242.5000	474.5000	 -1.8034	 -0.0792	     nan	  0.0000
245.5000	474.5000	 -1.8086	  0.0305	     nan	  0.0000
248.5000	474.5000	 -1.7841	 -0.1778	     nan	  0.0000
251.5000	474.5000	 -1.6921	 -0.2152	     nan	  0.0000
254.5000	474.5000	 -1.5531	 -0.2118	     nan	  0.0000
257.5000	474.5000	 -1.6267	 -0.2405	     nan	  0.0000
260.5000	474.5000	 -1.7388	 -0.2123	     nan	  0.0000
263.5000	474.5000	 -1.9153	 -0.1590	     nan	  0.0000
266.5000	474.5000	 -2.1633	 -0.1812	     nan	  0.0000
269.5000	474.5000	 -2.3774	 -0.0915	     nan	  0.0000
272.5000	474.5000	 -2.4597	 -0.0587	     nan	  0.0000
275.5000	474.5000	 -2.3879	 -0.0229	     nan	  0.0000
278.5000	474.5000	 -2.3074	 -0.0419	     nan	  0.0000
281.5000	474.5000	 -2.2638	 -0.0367	     nan	  0.0000
284.5000	474.5000	 -2.1638	 -0.1303	     nan	  0.0000
287.5000	474.5000	 -2.0741	 -0.2232	     nan	  0.0000
290.5000	474.5000	 -2.0195	 -0.1903	     nan	  0.0000
293.5000	474.5000	 -1.9817	 -0.1225	     nan	  0.0000
296.5000	474.5000	 -2.0068	 -0.0276	     nan	  0.0000
299.5000	474.5000	 -1.9992	 -0.0140	     nan	  0.0000
302.5000	474.5000	 -2.0224	  0.0351	     nan	  0.0000
305.5000	474.5000	 -1.9880	  0.0201	     nan	  0.0000
308.5000	474.5000	 -1.9291	 -0.0310	     nan	  0.0000
311.5000	474.5000	 -1.9031	 -0.0826	     nan	  0.0000
314.5000	474.5000	 -1.9009	 -0.1371	     nan	  0.0000
317.5000	474.5000	 -1.9584	 -0.1249	     nan	  0.0000
320.5000	474.5000	 -1.9796	 -0.0595	     nan	  0.0000
323.5000	474.5000	 -1.9542	 -0.0113	     nan	  0.0000
326.5000	474.5000	 -1.8982	 -0.0140	     nan	  0.0000
329.5000	474.5000	 -1.9137	 -0.0056	     nan	  0.0000
332.5000	474.5000	 -1.9148	  0.0041	     nan	  0.0000
335.5000	474.5000	 -1.8894	 -0.0080	     nan	  0.0000
338.5000	474.5000	 -1.9198	 -0.0486	     nan	  0.0000
341.5000	474.5000	 -1.9194	 -0.0533	     nan	  0.0000
344.5000	474.5000	 -1.9036	 -0.0128	     nan	  0.0000
347.5000	474.5000	 -1.9352	  0.0158	     nan	  0.0000
350.5000	474.5000	 -1.9420	  0.0333	     nan	  0.0000
353.5000	474.5000	 -1.9923	  0.0433	     nan	  0.0000
356.5000	474.5000	 -1.9875	  0.0184	     nan	  0.0000
359.5000	474.5000	 -1.9851	 -0.0101	     nan	  0.0000
362.5000	474.5000	 -2.0069	 -0.0045	     nan	  0.0000
365.5000	474.5000	 -1.9479	  0.0200	     nan	  0.0000
368.5000	474.5000	 -1.9023	  0.0914	     nan	  0.0000
371.5000	474.5000	 -2.0023	  0.1948	     nan	  0.0000
374.5000	474.5000	 -2.2015	  0.1533	     nan	  0.0000
377.5000	474.5000	 -2.2692	  0.1023	     nan	  0.0000
380.5000	474.5000	 -2.2128	  0.0856	     nan	  0.0000
383.5000	474.5000	 -2.1942	  0.0942	     nan	  0.0000
386.5000	474.5000	 -2.1280	  0.1041	     nan	  0.0000
389.5000	474.5000	 -2.0838	  0.1050	     nan	  0.0000
392.5000	474.5000	 -2.0920	  0.1139	     nan	  0.0000
395.5000	474.5000	 -2.1684	  0.1209	     nan	  0.0000
398.5000	474.5000	 -2.1413	  0.1464	     nan	  0.0000
401.5000	474.5000	 -2.0909	  0.1682	     nan	  0.0000
404.5000	474.5000	 -2.0524	  0.1148	     nan	  0.0000
407.5000	474.5000	 -2.1122	  0.0622	     nan	  0.0000
410.5000	474.5000	 -2.2958	  0.0221	     nan	  0.0000
413.5000	474.5000	 -2.3369	  0.0419	     nan	  0.0000
416.5000	474.5000	 -2.2582	  0.1143	     nan	  0.0000
419.5000	474.5000	 -2.1898	  0.1837	     nan	  0.0000
422.5000	474.5000	 -2.1395	  0.1610	     nan	  0.0000
425.5000	474.5000	 -2.2003	  0.0577	     nan	  0.0000
428.5000	474.5000	 -2.2481	  0.0547	     nan	  0.0000
431.5000	474.5000	 -2.3152	  0.0888	     nan	  0.0000
434.5000	474.5000	 -2.3839	  0.1072	     nan	  0.0000
437.5000	474.5000	 -2.4397	  0.0551	     nan	  0.0000
440.5000	474.5000	 -2.3387	  0.0548	     nan	  0.0000
443.5000	474.5000	 -2.3695	 -0.0084	     nan	  0.0000
446.5000	474.5000	 -2.3940	 -0.0198	     nan	  0.0000
449.5000	474.5000	 -2.3516	  0.0600	     nan	  0.0000
452.5000	474.5000	 -2.3739	  0.1138	     nan	  0.0000
455.5000	474.5000	 -2.3966	  0.0754	     nan	  0.0000
458.5000	474.5000	 -2.3818	 -0.0465	     nan	  0.0000
461.5000	474.5000	 -2.3376	  0.1532	     nan	  0.0000
464.5000	474.5000	 -2.3395	  0.2582	     nan	  0.0000
467.5000	474.5000	 -2.3609	  0.1857	     nan	  0.0000
470.5000	474.5000	 -2.3726	  0.0542	     nan	  0.0000
473.5000	474.5000	 -2.3776	 -0.1018	     nan	  0.0000
476.5000	474.5000	 -2.4458	 -0.1066	     nan	  0.0000
479.5000	474.5000	 -2.3482	 -0.0301	     nan	  0.0000
482.5000	474.5000	 -2.4236	 -0.0096	     nan	  0.0000
485.5000	474.5000	 -2.4714	  0.0475	     nan	  0.0000
488.5000	474.5000	 -2.6182	  0.1122	     nan	  0.0000
491.5000	474.5000	 -2.6163	  0.0899	     nan	  0.0000
494.5000	474.5000	 -2.5148	  0.0764	     nan	  0.0000
497.5000	474.5000	 -2.4499	  0.1021	     nan	  0.0000
500.5000	474.5000	 -2.4614	  0.0655	     nan	  0.0000
503.5000	474.5000	 -2.5529	  0.0360	     nan	  0.0000
506.5000	474.5000	 -2.6639	  0.0371	     nan	  0.0000
509.5000	474.5000	 -2.5913	  0.0986	     nan	  0.0000
512.5000	474.5000	 -2.5289	  0.1163	     nan	  0.0000
515.5000	474.5000	 -2.5258	  0.1048	     nan	  0.0000
518.5000	474.5000	 -2.5655	  0.0589	     nan	  0.0000
521.5000	474.5000	 -2.6082	  0.0473	     nan	  0.0000
524.5000	474.5000	 -2.6327	  0.0648	     nan	  0.0000
527.5000	474.5000	 -2.6438	 -0.0195	     nan	  0.0000
530.5000	474.5000	 -2.7070	 -0.0745	     nan	  0.0000
533.5000	474.5000	 -2.7913	  0.0673	     nan	  0.0000
536.5000	474.5000	 -2.8086	  0.1138	     nan	  0.0000
539.5000	474.5000	 -2.7289	  0.1316	     nan	  0.0000
542.5000	474.5000	 -2.6963	  0.2417	     nan	  0.0000
545.5000	474.5000	 -2.9431	  0.1871	     nan	  0.0000
548.5000	474.5000	 -2.9848	  0.1088	     nan	  0.0000
551.5000	474.5000	 -2.7783	  0.0460	     nan	  0.0000
554.5000	474.5000	 -2.6648	  0.1043	     nan	  0.0000
557.5000	474.5000	 -2.7005	  0.1636	     nan	  0.0000
560.5000	474.5000	 -2.7899	  0.2274	     nan	  0.0000
563.5000	474.5000	 -2.8455	  0.2739	     nan	  0.0000
566.5000	474.5000	 -2.8194	  0.1739	     nan	  0.0000
569.5000	474.5000	 -2.7962	  0.0323	     nan	  0.0000
572.5000	474.5000	 -2.7927	 -0.0221	     nan	  0.0000
575.5000	474.5000	 -2.8273	 -0.0221	     nan	  0.0000
578.5000	474.5000	 -2.7972	 -0.0044	     nan	  0.0000
581.5000	474.5000	 -2.7738	  0.0381	     nan	  0.0000
584.5000	474.5000	 -2.7715	  0.0972	     nan	  0.0000
587.5000	474.5000	 -2.7829	  0.1408	     nan	  0.0000
590.5000	474.5000	 -2.7563	  0.1197	     nan	  0.0000
593.5000	474.5000	 -2.7689	  0.0714	     nan	  0.0000
596.5000	474.5000	 -2.8443	  0.0437	     nan	  0.0000
599.5000	474.5000	 -2.8363	  0.0481	     nan	  0.0000
602.5000	474.5000	 -2.7430	  0.0533	     nan	  0.0000
605.5000	474.5000	 -2.7239	  0.0148	     nan	  0.0000
608.5000	474.5000	 -2.7899	  0.0040	     nan	  0.0000
611.5000	474.5000	 -2.7871	  0.0382	     nan	  0.0000
614.5000	474.5000	 -2.7527	  0.0178	     nan	  0.0000
617.5000	474.5000	 -2.8261	 -0.0004	     nan	  0.0000
620.5000	474.5000	 -2.8447	 -0.0114	     nan	  0.0000
623.5000	474.5000	 -2.8132	 -0.0529	     nan	  0.0000
626.5000	474.5000	 -2.7275	 -0.0266	     nan	  0.0000
629.5000	474.5000	 -2.6640	  0.0811	     nan	  0.0000
632.5000	474.5000	 -2.7230	  0.2035	     nan	  0.0000
635.5000	474.5000	 -2.7285	  0.1094	     nan	  0.0000
638.5000	474.5000	 -2.8002	  0.0334	     nan	  0.0000
641.5000	474.5000	 -2.8432	 -0.0282	     nan	  0.0000
644.5000	474.5000	 -2.7974	  0.0144	     nan	  0.0000
647.5000	474.5000	 -2.8510	  0.0434	     nan	  0.0000
650.5000	474.5000	 -2.8805	  0.0332	     nan	  0.0000
653.5000	474.5000	 -2.9716	  0.0575	     nan	  0.0000
656.5000	474.5000	 -2.9855	  0.0809	     nan	  0.0000
659.5000	474.5000	 -2.9564	  0.0341	     nan	  0.0000
662.5000	474.5000	 -2.9184	  0.0306	     nan	  0.0000
665.5000	474.5000	 -2.8273	 -0.0023	     nan	  0.0000
668.5000	474.5000	 -2.6740	 -0.0527	     nan	  0.0000
671.5000	474.5000	 -2.6499	 -0.0831	     nan	  0.0000
674.5000	474.5000	 -2.6929	 -0.0634	     nan	  0.0000
677.5000	474.5000	 -2.7357	 -0.0928	     nan	  0.0000
680.5000	474.5000	 -2.7025	 -0.1920	     nan	  0.0000
683.5000	474.5000	 -2.7895	 -0.2308	     nan	  0.0000
686.5000	474.5000	 -2.7570	 -0.2483	     nan	  0.0000
689.5000	474.5000	 -2.7358	 -0.2340	     nan	  0.0000
692.5000	474.5000	 -2.7891	 -0.2020	     nan	  0.0000
695.5000	474.5000	 -2.8133	 -0.1960	     nan	  0.0000
698.5000	474.5000	 -2.6641	 -0.1530	     nan	  0.0000
701.5000	474.5000	 -2.5608	 -0.1551	     nan	  0.0000
704.5000	474.5000	 -2.5113	 -0.0617	     nan	  0.0000
707.5000	474.5000	 -2.6247	 -0.0076	     nan	  0.0000
710.5000	474.5000	 -2.7537	 -0.0453	     nan	  0.0000
713.5000	474.5000	 -2.8088	 -0.1562	     nan	  0.0000
716.5000	474.5000	 -2.7368	 -0.1829	     nan	  0.0000
719.5000	474.5000	 -2.6748	 -0.1529	     nan	  0.0000
722.5000	474.5000	 -2.7318	 -0.1060	     nan	  0.0000
725.5000	474.5000	 -2.6939	 -0.1219	     nan	  0.0000
728.5000	474.5000	 -2.6662	 -0.1137	     nan	  0.0000
731.5000	474.5000	 -2.7806	 -0.0397	     nan	  0.0000
734.5000	474.5000	 -2.8550	 -0.0176	     nan	  0.0000
737.5000	474.5000	 -2.7429	 -0.0711	     nan	  0.0000
740.5000	474.5000	 -2.4552	 -0.0416	     nan	  0.0000
743.5000	474.5000	 -2.4189	  0.0035	     nan	  0.0000
746.5000	474.5000	 -2.5158	  0.0133	     nan	  0.0000
749.5000	474.5000	 -2.5903	  0.0455	     nan	  0.0000
752.5000	474.5000	 -2.5809	  0.0405	     nan	  0.0000
755.5000	474.5000	 -2.5334	 -0.0168	     nan	  0.0000
758.5000	474.5000	 -2.4486	 -0.0804	     nan	  0.0000
761.5000	474.5000	 -2.3476	 -0.2232	     nan	  0.0000
764.5000	474.5000	 -2.3477	 -0.1305	     nan	  0.0000
767.5000	474.5000	 -2.5549	 -0.0608	     nan	  0.0000
770.5000	474.5000	 -2.6990	 -0.0725	     nan	  0.0000
773.5000	474.5000	 -2.7189	 -0.1584	     nan	  0.0000
776.5000	474.5000	 -2.6518	 -0.2326	     nan	  0.0000
779.5000	474.5000	 -2.5916	 -0.2276	     nan	  0.0000
782.5000	474.5000	 -2.6474	 -0.0852	     nan	  0.0000
785.5000	474.5000	 -2.5386	 -0.0577	     nan	  0.0000
788.5000	474.5000	 -2.4661	 -0.0832	     nan	  0.0000
791.5000	474.5000	 -2.4598	 -0.0523	     nan	  0.0000
794.5000	474.5000	 -2.4427	  0.1222	     nan	  0.0000
797.5000	474.5000	 -2.3184	  0.2586	     nan	  0.0000
800.5000	474.5000	 -2.0172	  0.3243	     nan	  0.0000
803.5000	474.5000	 -2.2211	 -0.0212	     nan	  0.0000
806.5000	474.5000	 -2.2911	 -0.0541	     nan	  0.0000
809.5000	474.5000	 -2.3369	 -0.1995	     nan	  0.0000
812.5000	474.5000	 -2.3471	 -0.2065	     nan	  0.0000
815.5000	474.5000	 -2.2238	 -0.1384	     nan	  0.0000
818.5000	474.5000	 -2.1826	 -0.0734	     nan	  0.0000
821.5000	474.5000	 -2.2844	  0.0271	     nan	  0.0000
824.5000	474.5000	 -2.5024	 -0.0921	     nan	  0.0000
827.5000	474.5000	 -2.6371	 -0.1257	     nan	  0.0000
830.5000	474.5000	 -2.6786	 -0.0769	     nan	  0.0000
833.5000	474.5000	 -2.5418	 -0.0731	     nan	  0.0000
836.5000	474.5000	 -2.4672	 -0.0633	     nan	  0.0000
839.5000	474.5000	 -2.4661	  0.0510	     nan	  0.0000
842.5000	474.5000	 -2.4970	  0.1242	     nan	  0.0000
845.5000	474.5000	 -2.4687	 -0.1121	     nan	  0.0000
848.5000	474.5000	 -2.4121	 -0.1565	     nan	  0.0000
851.5000	474.5000	 -2.2982	 -0.0395	     nan	  0.0000
854.5000	474.5000	 -2.2468	 -0.0827	     nan	  0.0000
857.5000	474.5000	 -2.2417	 -0.0899	     nan	  0.0000
860.5000	474.5000	 -2.1994	 -0.0530	     nan	  0.0000
863.5000	474.5000	 -2.3025	  0.0266	     nan	  0.0000
866.5000	474.5000	 -2.4263	  0.0574	     nan	  0.0000
869.5000	474.5000	 -2.5331	  0.0997	     nan	  0.0000
872.5000	474.5000	 -2.5607	  0.1098	     nan	  0.0000
875.5000	474.5000	 -2.4095	  0.0126	     nan	  0.0000
878.5000	474.5000	 -2.2145	 -0.1874	     nan	  0.0000
881.5000	474.5000	 -2.1210	 -0.2748	     nan	  0.0000
884.5000	474.5000	 -2.1560	 -0.2546	     nan	  0.0000
887.5000	474.5000	 -2.2193	 -0.1569	     nan	  0.0000
890.5000	474.5000	 -2.2968	 -0.0802	     nan	  0.0000
893.5000	474.5000	 -2.4941	  0.0125	     nan	  0.0000
896.5000	474.5000	 -2.4764	  0.0960	     nan	  0.0000
899.5000	474.5000	 -2.4607	  0.0563	     nan	  0.0000
902.5000	474.5000	 -2.3307	 -0.0491	     nan	  0.0000
905.5000	474.5000	 -2.2358	 -0.0806	     nan	  0.0000
908.5000	474.5000	 -2.1768	 -0.0558	     nan	  0.0000
911.5000	474.5000	 -2.1857	 -0.0394	     nan	  0.0000
914.5000	474.5000	 -2.1551	 -0.0172	     nan	  0.0000
917.5000	474.5000	 -2.2147	  0.0006	     nan	  0.0000
920.5000	474.5000	 -2.3102	  0.0056	     nan	  0.0000
923.5000	474.5000	 -2.3369	  0.0038	     nan	  0.0000
926.5000	474.5000	 -2.3127	 -0.0363	     nan	  0.0000
929.5000	474.5000	 -2.2771	  0.0077	     nan	  0.0000
932.5000	474.5000	 -2.3161	 -0.0019	     nan	  0.0000
935.5000	474.5000	 -2.3807	 -0.0733	     nan	  0.0000
938.5000	474.5000	 -2.2396	 -0.0671	     nan	  0.0000
941.5000	474.5000	 -2.0563	 -0.0065	     nan	  0.0000
944.5000	474.5000	 -2.0136	 -0.0046	     nan	  0.0000
947.5000	474.5000	 -2.1071	 -0.0310	     nan	  0.0000
950.5000	474.5000	 -2.2185	 -0.0203	     nan	  0.0000
953.5000	474.5000	 -2.2554	 -0.0240	     nan	  0.0000
956.5000	474.5000	 -2.2786	 -0.0510	     nan	  0.0000
959.5000	474.5000	 -2.2760	 -0.0678	     nan	  0.0000
962.5000	474.5000	 -2.2405	 -0.0341	     nan	  0.0000
965.5000	474.5000	 -2.2627	 -0.0784	     nan	  0.0000
968.5000	474.5000	 -2.2440	 -0.1834	     nan	  0.0000
971.5000	474.5000	 -2.1483	 -0.0666	     nan	  0.0000
974.5000	474.5000	 -2.1633	 -0.0036	     nan	  0.0000
977.5000	474.5000	 -2.1568	 -0.0246	     nan	  0.0000
980.5000	474.5000	 -2.1524	 -0.0326	     nan	  0.0000
983.5000	474.5000	 -2.1620	 -0.0003	     nan	  0.0000
986.5000	474.5000	 -2.0643	  0.0436	     nan	  0.0000
989.5000	474.5000	 -2.0218	  0.0215	     nan	  0.0000
992.5000	474.5000	 -2.1006	  0.0159	     nan	  0.0000
995.5000	474.5000	 -2.1375	  0.0219	     nan	  0.0000
998.5000	474.5000	 -2.1897	  0.0414	     nan	  0.0000
1001.5000	474.5000	 -2.1527	  0.0343	     nan	  0.0000
1004.5000	474.5000	 -2.1321	  0.0174	     nan	  0.0000
1007.5000	474.5000	 -2.1344	 -0.0168	     nan	  0.0000
1010.5000	474.5000	 -2.1391	 -0.0890	     nan	  0.0000
1013.5000	474.5000	 -2.1073	 -0.0814	     nan	  0.0000
1016.5000	474.5000	 -2.0581	  0.0419	     nan	  0.0000
1019.5000	474.5000	 -2.0896	  0.0791	     nan	  0.0000
  2.5000	477.5000	 -2.4446	 -0.3045	     nan	  0.0000
  5.5000	477.5000	 -2.3382	 -0.2309	     nan	  0.0000
  8.5000	477.5000	 -2.2453	 -0.1295	     nan	  0.0000
 11.5000	477.5000	 -2.3292	  0.0487	     nan	  0.0000
 14.5000	477.5000	 -2.4591	  0.1365	     nan	  0.0000
 17.5000	477.5000	 -2.3900	  0.2027	     nan	  0.0000
 20.5000	477.5000	 -2.1443	  0.4294	     nan	  0.0000
 23.5000	477.5000	 -2.3049	  0.2559	     nan	  0.0000
 26.5000	477.5000	 -2.7128	 -0.1021	     nan	  0.0000
 29.5000	477.5000	 -2.6037	 -0.1314	     nan	  0.0000
 32.5000	477.5000	 -2.3960	 -0.0385	     nan	  0.0000
 35.5000	477.5000	 -2.3404	  0.0729	     nan	  0.0000
 38.5000	477.5000	 -2.5174	  0.1339	     nan	  0.0000
 41.5000	477.5000	 -2.5633	  0.1408	     nan	  0.0000
 44.5000	477.5000	 -2.5815	  0.1971	     nan	  0.0000
 47.5000	477.5000	 -2.5544	  0.0676	     nan	  0.0000
 50.5000	477.5000	 -2.5713	 -0.0682	     nan	  0.0000
 53.5000	477.5000	 -2.5327	 -0.1722	     nan	  0.0000
 56.5000	477.5000	 -2.5137	 -0.1524	     nan	  0.0000
 59.5000	477.5000	 -2.5688	 -0.0893	     nan	  0.0000
 62.5000	477.5000	 -2.4942	  0.0382	     nan	  0.0000
 65.5000	477.5000	 -2.4858	  0.0804	     nan	  0.0000
 68.5000	477.5000	 -2.5212	  0.1247	     nan	  0.0000
 71.5000	477.5000	 -2.6329	  0.1324	     nan	  0.0000
 74.5000	477.5000	 -2.7705	  0.0879	     nan	  0.0000
 77.5000	477.5000	 -2.7466	  0.0446	     nan	  0.0000
 80.5000	477.5000	 -2.6894	  0.0524	     nan	  0.0000
 83.5000	477.5000	 -2.6619	  0.0641	     nan	  0.0000
 86.5000	477.5000	 -2.6565	  0.0789	     nan	  0.0000
 89.5000	477.5000	 -2.6946	  0.1228	     nan	  0.0000
 92.5000	477.5000	 -2.7735	  0.1241	     nan	  0.0000
 95.5000	477.5000	 -2.7562	  0.1021	     nan	  0.0000
 98.5000	477.5000	 -2.6466	  0.0511	     nan	  0.0000
101.5000	477.5000	 -2.5591	  0.0066	     nan	  0.0000
104.5000	477.5000	 -2.5396	 -0.0012	     nan	  0.0000
107.5000	477.5000	 -2.6234	 -0.0050	     nan	  0.0000
110.5000	477.5000	 -2.6723	 -0.0021	     nan	  0.0000
113.5000	477.5000	 -2.6236	  0.0447	     nan	  0.0000
116.5000	477.5000	 -2.5514	  0.1251	     nan	  0.0000
119.5000	477.5000	 -2.6255	  0.1122	     nan	  0.0000
122.5000	477.5000	 -2.7439	  0.0059	     nan	  0.0000
125.5000	477.5000	 -2.7485	 -0.0361	     nan	  0.0000
128.5000	477.5000	 -2.6711	 -0.0333	     nan	  0.0000
131.5000	477.5000	 -2.6665	  0.0028	     nan	  0.0000
134.5000	477.5000	 -2.6697	 -0.0006	     nan	  0.0000
